16S.B_NumErrAlns,0-0.1,0,0.043241,0.010049,361,8,361,0,0,0,0,531441,24,0,176,530512
16S.B_NumErrAlns,0-0.1,0,0.043241,0.010049,361,8,361,1,0,0,0,531441,13,0,176,530523
16S.B_NumErrAlns,0-0.1,0,0.043241,0.010049,361,8,50,0,0,0,0,531441,80,0,704,529928
16S.B_NumErrAlns,0-0.1,0,0.043241,0.010049,361,8,50,1,0,0,0,531441,63,10,694,529945
16S.B_NumErrAlns,0-0.1,0,0.043241,0.010049,361,8,20,0,0,0,0,531441,167,18,1654,528873
16S.B_NumErrAlns,0-0.1,0,0.043241,0.010049,361,8,20,1,0,0,0,531441,173,34,1638,528867
16S.B_NumErrAlns,0-0.1,0,0.043241,0.010049,361,8,10,0,0,0,0,531441,334,157,3099,527122
16S.B_NumErrAlns,0-0.1,0,0.043241,0.010049,361,8,10,1,0,0,0,531441,292,160,3096,527164
16S.B_NumErrAlns,0-0.1,0,0.043241,0.010049,361,8,5,0,0,0,0,531441,602,174,6250,523686
16S.B_NumErrAlns,0-0.1,0,0.043241,0.010049,361,8,5,1,0,0,0,531441,607,266,6158,523681
16S.B_NumErrAlns,0-0.1,0,0.064129,0.012799,562,8,562,0,0,0,0,805878,19,0,176,804560
16S.B_NumErrAlns,0-0.1,0,0.064129,0.012799,562,8,562,1,0,0,0,805878,24,0,176,804555
16S.B_NumErrAlns,0-0.1,0,0.064129,0.012799,562,8,50,0,0,0,0,805878,104,11,1045,803595
16S.B_NumErrAlns,0-0.1,0,0.064129,0.012799,562,8,50,1,0,0,0,805878,95,32,1024,803604
16S.B_NumErrAlns,0-0.1,0,0.064129,0.012799,562,8,20,0,0,0,0,805878,264,39,2513,801939
16S.B_NumErrAlns,0-0.1,0,0.064129,0.012799,562,8,20,1,0,0,0,805878,197,85,2467,802006
16S.B_NumErrAlns,0-0.1,0,0.064129,0.012799,562,8,10,0,0,0,0,805878,536,85,4903,799231
16S.B_NumErrAlns,0-0.1,0,0.064129,0.012799,562,8,10,1,0,0,0,805878,486,205,4790,799274
16S.B_NumErrAlns,0-0.1,0,0.064129,0.012799,562,8,5,0,0,0,0,805878,1053,140,9804,793758
16S.B_NumErrAlns,0-0.1,0,0.064129,0.012799,562,8,5,1,0,0,0,805878,1034,215,9723,793783
16S.B_NumErrAlns,0-0.1,0,0.095544,0.017847,685,8,685,0,0,0,0,982017,20,0,176,980786
16S.B_NumErrAlns,0-0.1,0,0.095544,0.017847,685,8,685,1,0,0,0,982017,23,0,176,980783
16S.B_NumErrAlns,0-0.1,0,0.095544,0.017847,685,8,50,0,0,0,0,982017,103,26,1206,979647
16S.B_NumErrAlns,0-0.1,0,0.095544,0.017847,685,8,50,1,0,0,0,982017,90,23,1209,979660
16S.B_NumErrAlns,0-0.1,0,0.095544,0.017847,685,8,20,0,0,0,0,982017,267,78,3001,977636
16S.B_NumErrAlns,0-0.1,0,0.095544,0.017847,685,8,20,1,0,0,0,982017,315,63,3005,977599
16S.B_NumErrAlns,0-0.1,0,0.095544,0.017847,685,8,10,0,0,0,0,982017,540,283,5785,974374
16S.B_NumErrAlns,0-0.1,0,0.095544,0.017847,685,8,10,1,0,0,0,982017,575,190,5882,974335
16S.B_NumErrAlns,0-0.1,0,0.095544,0.017847,685,8,5,0,0,0,0,982017,1214,329,11806,967633
16S.B_NumErrAlns,0-0.1,0,0.095544,0.017847,685,8,5,1,0,0,0,982017,1209,294,11850,967629
16S.B_NumErrAlns,0-0.1,1,0.043241,0.010004,360,8,360,0,0,0,0,529969,23,0,176,529042
16S.B_NumErrAlns,0-0.1,1,0.043241,0.010004,360,8,360,1,0,0,0,529969,10,0,176,529055
