Hackett_General,X,0,0.590737068,0,171,,0,22,46,7157,0,0,3106727,6899,104,229,3106652
Hackett_General,X,0,0.590737068,0,171,,0,22,47,7157,0,0,3106727,6997,83,306,3106498
Hackett_General,X,0,0.590737068,0,171,,0,20,48,7157,0,0,3106727,6680,116,318,3106770
Hackett_General,X,0,0.590737068,0,171,,0,21,49,7157,0,0,3106727,6791,85,331,3106677
Hackett_General,X,0,0.590737068,0,171,,0,16,50,7157,0,0,3106727,6585,108,378,3106813
Hackett_General,X,0,0.590737068,0,171,,0,19,51,7157,0,0,3106727,6807,126,411,3106540
Hackett_General,X,0,0.590737068,0,171,,0,20,52,7157,0,0,3106727,7013,106,321,3106444
Hackett_General,X,0,0.590737068,0,171,,0,16,53,7157,0,0,3106727,7145,94,475,3106170
Hackett_General,X,0,0.590737068,0,171,,0,15,54,7157,0,0,3106727,6836,236,343,3106469
Hackett_General,X,0,0.590737068,0,171,,0,16,55,7157,0,0,3106727,6970,132,439,3106343
Hackett_General,X,0,0.590737068,0,171,,0,21,56,7157,0,0,3106727,6543,94,320,3106927
Hackett_General,X,0,0.590737068,0,171,,0,20,57,7157,0,0,3106727,6837,171,287,3106589
Hackett_General,X,0,0.590737068,0,171,,0,23,58,7157,0,0,3106727,7007,88,297,3106492
Hackett_General,X,0,0.590737068,0,171,,0,19,59,7157,0,0,3106727,6721,135,406,3106622
Hackett_General,X,0,0.590737068,0,171,,0,19,60,7157,0,0,3106727,6936,111,371,3106466
Hackett_General,X,0,0.590737068,0,171,,0,25,61,7157,0,0,3106727,7055,62,290,3106477
Hackett_General,X,0,0.590737068,0,171,,0,19,62,7157,0,0,3106727,6816,78,387,3106603
Hackett_General,X,0,0.590737068,0,171,,0,19,63,7157,0,0,3106727,6879,97,365,3106543
Hackett_General,X,0,0.590737068,0,171,,0,22,64,7157,0,0,3106727,7136,180,231,3106337
Hackett_General,X,0,0.590737068,0,171,,0,19,65,7157,0,0,3106727,6654,82,349,3106799
Hackett_General,X,0,0.590737068,0,171,,0,19,66,7157,0,0,3106727,6840,76,456,3106512
Hackett_General,X,0,0.590737068,0,171,,0,20,67,7157,0,0,3106727,7065,171,238,3106410
Hackett_General,X,0,0.590737068,0,171,,0,19,68,7157,0,0,3106727,7012,82,451,3106339
Hackett_General,X,0,0.590737068,0,171,,0,18,69,7157,0,0,3106727,6481,201,318,3106884
Hackett_General,X,0,0.590737068,0,171,,0,19,70,7157,0,0,3106727,6672,83,303,3106826
Hackett_General,X,0,0.590737068,0,171,,0,20,71,7157,0,0,3106727,6702,131,317,3106734
Hackett_General,X,0,0.590737068,0,171,,0,16,72,7157,0,0,3106727,6700,215,352,3106617
Hackett_General,X,0,0.590737068,0,171,,0,21,73,7157,0,0,3106727,7113,83,336,3106352
Hackett_General,X,0,0.590737068,0,171,,0,21,74,7157,0,0,3106727,7089,192,276,3106327
Hackett_General,X,0,0.590737068,0,171,,0,21,75,7157,0,0,3106727,6872,174,277,3106561
Hackett_General,X,0,0.590737068,0,171,,0,19,76,7157,0,0,3106727,6841,121,407,3106515
Hackett_General,X,0,0.590737068,0,171,,0,20,77,7157,0,0,3106727,7034,83,395,3106372
Hackett_General,X,0,0.590737068,0,171,,0,22,78,7157,0,0,3106727,7171,162,242,3106309
Hackett_General,X,0,0.590737068,0,171,,0,21,79,7157,0,0,3106727,6983,134,356,3106411
Hackett_General,X,0,0.590737068,0,171,,0,20,80,7157,0,0,3106727,6859,120,332,3106573
Hackett_General,X,0,0.590737068,0,171,,0,18,81,7157,0,0,3106727,6816,102,383,3106583
Hackett_General,X,0,0.590737068,0,171,,0,22,82,7157,0,0,3106727,6908,46,372,3106558
Hackett_General,X,0,0.590737068,0,171,,0,19,83,7157,0,0,3106727,6704,92,332,3106756
Hackett_General,X,0,0.590737068,0,171,,0,19,84,7157,0,0,3106727,6851,88,379,3106566
Hackett_General,X,0,0.590737068,0,171,,0,23,85,7157,0,0,3106727,7189,74,313,3106308
Hackett_General,X,0,0.590737068,0,171,,0,18,86,7157,0,0,3106727,6634,122,407,3106721
Hackett_General,X,0,0.590737068,0,171,,0,22,87,7157,0,0,3106727,6954,187,218,3106525
Hackett_General,X,0,0.590737068,0,171,,0,23,88,7157,0,0,3106727,7037,124,268,3106455
Hackett_General,X,0,0.590737068,0,171,,0,18,89,7157,0,0,3106727,6585,118,358,3106823
Hackett_General,X,0,0.590737068,0,171,,0,22,90,7157,0,0,3106727,7001,128,251,3106504
Hackett_General,X,0,0.590737068,0,171,,0,20,91,7157,0,0,3106727,7019,131,355,3106379
Hackett_General,X,0,0.590737068,0,171,,0,19,92,7157,0,0,3106727,6948,108,432,3106396
Hackett_General,X,0,0.590737068,0,171,,0,17,93,7157,0,0,3106727,6717,130,404,3106633
Hackett_General,X,0,0.590737068,0,171,,0,15,94,7157,0,0,3106727,6796,133,481,3106474
Hackett_General,X,0,0.590737068,0,171,,0,19,95,7157,0,0,3106727,7076,85,411,3106312
Hackett_General,X,0,0.590737068,0,171,,0,19,96,7157,0,0,3106727,6833,85,398,3106568
Hackett_General,X,0,0.590737068,0,171,,0,20,97,7157,0,0,3106727,6951,45,398,3106490
Hackett_General,X,0,0.590737068,0,171,,0,16,98,7157,0,0,3106727,6755,132,391,3106606
Hackett_General,X,0,0.590737068,0,171,,0,18,99,7157,0,0,3106727,6901,135,348,3106500
