16S.B,0-0.1,0,0.043241,0.010049,361,0,18,0,17.55user,0.75system,0:17.41elapsed,560,47,935,529538
16S.B,0-0.1,0,0.043241,0.010049,361,0,21,1,17.32user,0.79system,0:17.34elapsed,539,3,908,529630
16S.B,0-0.1,0,0.064129,0.012799,562,0,16,1,22.14user,0.81system,0:22.14elapsed,892,40,1713,802671
16S.B,0-0.1,0,0.064129,0.012799,562,0,21,0,22.34user,0.82system,0:22.28elapsed,803,23,1354,803136
16S.B,0-0.1,0,0.095544,0.017847,685,0,20,0,25.50user,0.80system,0:25.41elapsed,624,48,1589,979071
16S.B,0-0.1,0,0.095544,0.017847,685,0,21,1,26.03user,0.84system,0:25.97elapsed,618,11,1661,979042
16S.B,0-0.1,1,0.043241,0.010004,360,0,17,0,17.78user,0.81system,0:17.74elapsed,541,28,1005,528035
16S.B,0-0.1,1,0.043241,0.010004,360,0,17,1,17.52user,0.69system,0:17.36elapsed,578,10,1166,527855
16S.B,0-0.1,1,0.063049,0.010983,441,0,20,0,19.44user,0.84system,0:19.43elapsed,647,41,1212,629739
16S.B,0-0.1,1,0.063049,0.010983,441,0,22,1,20.05user,0.75system,0:19.91elapsed,634,37,973,629995
16S.B,0-0.1,1,0.095544,0.017493,622,0,20,0,23.69user,0.84system,0:23.78elapsed,551,60,1528,889204
16S.B,0-0.1,1,0.095544,0.017493,622,0,20,1,23.83user,0.74system,0:23.85elapsed,526,76,1521,889220
16S.B,0-0.1,2,0.043241,0.009967,359,0,17,1,17.40user,0.71system,0:17.22elapsed,551,18,1086,526483
16S.B,0-0.1,2,0.043241,0.009967,359,0,21,0,17.30user,0.77system,0:17.22elapsed,527,3,895,526713
16S.B,0-0.1,2,0.067151,0.011957,373,0,16,1,18.08user,0.86system,0:18.04elapsed,635,41,1190,541521
16S.B,0-0.1,2,0.067151,0.011957,373,0,17,0,17.63user,0.73system,0:17.57elapsed,606,14,1016,541751
16S.B,0-0.1,2,0.081792,0.017002,611,0,22,1,23.76user,0.72system,0:23.71elapsed,656,9,1389,895297
16S.B,0-0.1,2,0.081792,0.017002,611,0,23,0,23.63user,0.82system,0:23.61elapsed,643,47,1290,895371
16S.B,0-0.1,3,0.043241,0.00993,358,0,19,1,17.32user,0.81system,0:17.27elapsed,513,32,963,525159
16S.B,0-0.1,3,0.043241,0.00993,358,0,21,0,17.26user,0.76system,0:17.24elapsed,522,30,791,525324
16S.B,0-0.1,3,0.067151,0.010678,365,0,20,1,17.56user,0.86system,0:17.53elapsed,591,2,957,535510
16S.B,0-0.1,3,0.067151,0.010678,365,0,23,0,17.48user,0.73system,0:17.32elapsed,582,0,826,535652
16S.B,0-0.1,3,0.081792,0.016995,609,0,21,1,23.89user,0.78system,0:23.82elapsed,639,67,1375,892317
16S.B,0-0.1,3,0.081792,0.016995,609,0,22,0,23.49user,0.86system,0:23.50elapsed,610,56,1336,892396
16S.B,0-0.1,4,0.043241,0.009902,357,0,15,1,17.62user,0.71system,0:17.43elapsed,539,53,1124,523480
16S.B,0-0.1,4,0.043241,0.009902,357,0,16,0,17.34user,0.70system,0:17.18elapsed,595,48,1172,523381
16S.B,0-0.1,4,0.067151,0.01047,363,0,19,0,17.29user,0.79system,0:17.19elapsed,592,23,976,532519
16S.B,0-0.1,4,0.067151,0.01047,363,0,21,1,17.40user,0.66system,0:17.29elapsed,589,11,853,532657
16S.B,0-0.1,4,0.081792,0.016946,606,0,20,0,23.46user,0.80system,0:23.46elapsed,643,27,1440,887977
16S.B,0-0.1,4,0.081792,0.016946,606,0,20,1,23.30user,0.83system,0:23.37elapsed,618,60,1513,887896
16S.B,0-0.1,5,0.043241,0.009873,356,0,19,0,17.23user,0.73system,0:17.15elapsed,513,27,859,522326
16S.B,0-0.1,5,0.043241,0.009873,356,0,20,1,17.40user,0.77system,0:17.27elapsed,520,30,905,522270
16S.B,0-0.1,5,0.07369,0.016162,257,0,17,1,15.10user,0.76system,0:14.97elapsed,269,26,827,376506
16S.B,0-0.1,5,0.07369,0.016162,257,0,20,0,15.18user,0.73system,0:15.01elapsed,258,18,581,376771
16S.B,0-0.1,5,0.081792,0.017027,588,0,19,0,22.86user,0.78system,0:22.88elapsed,589,63,1474,861140
16S.B,0-0.1,5,0.081792,0.017027,588,0,20,1,23.14user,0.86system,0:23.10elapsed,615,26,1332,861293
16S.B,0-0.1,6,0.043241,0.009844,355,0,19,0,17.26user,0.77system,0:17.14elapsed,565,0,906,520783
16S.B,0-0.1,6,0.043241,0.009844,355,0,19,1,17.26user,0.70system,0:17.11elapsed,519,34,942,520759
16S.B,0-0.1,6,0.056509,0.012406,246,0,17,1,14.54user,0.73system,0:14.38elapsed,789,0,735,332627
16S.B,0-0.1,6,0.056509,0.012406,246,0,20,0,14.84user,0.65system,0:14.72elapsed,733,10,664,332744
16S.B,0-0.1,6,0.081792,0.017031,587,0,18,1,22.82user,0.84system,0:22.77elapsed,612,85,1531,859568
16S.B,0-0.1,6,0.081792,0.017031,587,0,20,0,22.72user,0.85system,0:22.83elapsed,596,64,1457,859679
16S.B,0-0.1,7,0.043241,0.009521,348,0,16,0,17.16user,0.76system,0:17.11elapsed,555,15,1027,510540
16S.B,0-0.1,7,0.043241,0.009521,348,0,16,1,17.53user,0.72system,0:17.45elapsed,547,8,1047,510535
16S.B,0-0.1,7,0.063049,0.01132,215,0,19,1,14.19user,0.64system,0:14.05elapsed,322,11,600,307096
16S.B,0-0.1,7,0.063049,0.01132,215,0,20,0,14.31user,0.74system,0:14.16elapsed,306,5,537,307181
16S.B,0-0.1,7,0.081792,0.017055,585,0,19,1,23.34user,0.81system,0:23.36elapsed,619,69,1495,856657
16S.B,0-0.1,7,0.081792,0.017055,585,0,20,0,23.05user,0.71system,0:22.87elapsed,620,34,1484,856702
16S.B,0-0.1,8,0.043241,0.009508,347,0,20,0,17.60user,0.76system,0:17.47elapsed,540,9,816,509301
16S.B,0-0.1,8,0.043241,0.009508,347,0,22,1,17.32user,0.84system,0:17.30elapsed,490,42,763,509371
16S.B,0-0.1,8,0.056509,0.012624,209,0,20,0,13.89user,0.65system,0:13.65elapsed,660,2,479,282727
16S.B,0-0.1,8,0.056509,0.012624,209,0,20,1,13.91user,0.62system,0:13.72elapsed,733,0,562,282573
16S.B,0-0.1,8,0.081792,0.017074,583,0,20,0,22.90user,0.76system,0:22.76elapsed,603,57,1437,853792
16S.B,0-0.1,8,0.081792,0.017074,583,0,20,1,23.18user,0.81system,0:23.13elapsed,601,45,1454,853789
16S.B,0-0.1,9,0.043241,0.009494,346,0,16,0,17.00user,0.77system,0:16.92elapsed,566,9,1030,507590
16S.B,0-0.1,9,0.043241,0.009494,346,0,19,1,16.85user,0.74system,0:16.84elapsed,525,33,962,507675
16S.B,0-0.1,9,0.056509,0.012648,208,0,20,0,13.65user,0.68system,0:13.46elapsed,700,36,500,281386
16S.B,0-0.1,9,0.056509,0.012648,208,0,20,1,13.66user,0.67system,0:13.57elapsed,739,0,588,281295
16S.B,0.1-0.2,0,0.122405,0.026451,947,0,19,0,32.13user,1.09system,0:32.37elapsed,1375,103,2423,1383540
16S.B,0.1-0.2,0,0.136393,0.039029,456,0,19,0,19.59user,0.77system,0:19.51elapsed,799,72,1217,613787
16S.B,0.1-0.2,0,0.17235,0.022067,742,0,17,0,26.74user,0.95system,0:26.82elapsed,994,101,2169,1059820
16S.B,0.1-0.2,0,0.193081,0.022997,745,0,20,0,26.88user,0.96system,0:26.97elapsed,1030,67,1812,1064313
16S.B,0.1-0.2,1,0.111022,0.024908,923,0,19,0,31.44user,0.92system,0:31.47elapsed,948,142,2475,1351369
16S.B,0.1-0.2,1,0.136393,0.038544,450,0,22,0,19.46user,0.79system,0:19.44elapsed,735,25,1059,606235
16S.B,0.1-0.2,1,0.166665,0.042188,480,0,20,0,20.04user,0.83system,0:20.03elapsed,720,21,1256,648155
16S.B,0.1-0.2,1,0.177005,0.031322,536,0,19,0,21.36user,0.88system,0:21.34elapsed,937,118,1328,735333
16S.B,0.1-0.2,2,0.117863,0.021293,739,0,23,0,26.82user,0.93system,0:26.97elapsed,734,44,1533,1056316
16S.B,0.1-0.2,2,0.136393,0.038516,449,0,20,0,19.74user,0.73system,0:19.59elapsed,731,51,1054,604733
16S.B,0.1-0.2,2,0.154284,0.017885,386,0,20,0,17.92user,0.79system,0:17.84elapsed,719,25,991,560031
16S.B,0.1-0.2,2,0.177005,0.031027,534,0,23,0,21.43user,0.82system,0:21.38elapsed,913,28,1132,732763
16S.B,0.1-0.2,3,0.117863,0.021265,738,0,18,0,26.40user,0.89system,0:26.57elapsed,757,64,2024,1054272
16S.B,0.1-0.2,3,0.136393,0.038522,447,0,20,0,19.39user,0.73system,0:19.25elapsed,749,25,1167,602263
16S.B,0.1-0.2,3,0.154284,0.017304,385,0,23,0,18.99user,0.78system,0:18.88elapsed,669,35,781,558806
16S.B,0.1-0.2,3,0.177005,0.030874,532,0,22,0,21.61user,0.72system,0:21.43elapsed,909,29,1239,729707
16S.B,0.1-0.2,4,0.111022,0.019811,704,0,20,0,26.04user,0.86system,0:26.13elapsed,804,128,1652,1030119
16S.B,0.1-0.2,4,0.136393,0.03255,366,0,18,0,17.35user,0.89system,0:17.40elapsed,549,26,1001,521914
16S.B,0.1-0.2,4,0.154284,0.0168,384,0,19,0,18.36user,0.80system,0:18.31elapsed,697,41,938,557128
16S.B,0.1-0.2,4,0.177005,0.030841,528,0,20,0,21.28user,0.82system,0:21.29elapsed,890,67,1258,723945
16S.B,0.1-0.2,5,0.111022,0.019775,703,0,19,0,26.08user,0.93system,0:26.15elapsed,850,42,1811,1028516
16S.B,0.1-0.2,5,0.136393,0.032577,365,0,21,0,17.38user,0.78system,0:17.30elapsed,528,29,819,520610
16S.B,0.2-0.3,0,0.217,0.045965,470,0,18,0,18.31user,0.84system,0:18.28elapsed,942,29,1341,449427
16S.B,0.2-0.3,0,0.226008,0.056723,773,0,20,0,27.26user,0.88system,0:27.31elapsed,1150,77,1928,1071253
16S.B,0.2-0.3,0,0.265223,0.060131,364,0,18,0,17.76user,0.81system,0:17.68elapsed,491,33,1021,526012
16S.B,0.2-0.3,0,0.297041,0.034964,542,0,18,0,21.58user,0.83system,0:21.52elapsed,1052,93,1417,743440
16S.B,0.2-0.3,1,0.217,0.043018,449,0,19,0,18.16user,0.80system,0:18.15elapsed,916,18,1160,424011
16S.B,0.2-0.3,1,0.226008,0.056674,771,0,22,0,27.30user,0.87system,0:27.27elapsed,1177,66,1854,1068349
