16S.B_General,0-0.1,0,0.043241,0.010049,361,0,22,0,0,0,0,531441,2926,779,16944,510063
16S.B_General,0-0.1,0,0.043241,0.010049,361,0,20,1,0,0,0,531441,2993,833,17127,509759
16S.B_General,0-0.1,0,0.064129,0.012799,562,0,18,0,93,0,0,805785,4710,1131,26321,772593
16S.B_General,0-0.1,0,0.064129,0.012799,562,0,17,1,93,0,0,805785,4910,759,27160,771926
16S.B_General,0-0.1,0,0.095544,0.017847,685,0,23,0,156,0,0,981861,6036,958,32984,941004
16S.B_General,0-0.1,0,0.095544,0.017847,685,0,22,1,156,0,0,981861,5837,1430,32421,941294
16S.B_General,0-0.1,1,0.043241,0.010004,360,0,19,0,0,0,0,529969,2965,901,17116,508259
16S.B_General,0-0.1,1,0.043241,0.010004,360,0,15,1,0,0,0,529969,3007,692,17052,508490
16S.B_General,0-0.1,1,0.063049,0.010983,441,0,17,0,83,0,0,631997,3775,653,21305,605441
16S.B_General,0-0.1,1,0.063049,0.010983,441,0,24,1,83,0,0,631997,3881,770,21091,605432
16S.B_General,0-0.1,1,0.095544,0.017493,622,0,17,0,119,0,0,891846,5497,835,30220,854503
16S.B_General,0-0.1,1,0.095544,0.017493,622,0,21,1,119,0,0,891846,5268,1177,29459,855151
16S.B_General,0-0.1,2,0.043241,0.009967,359,0,15,0,0,0,0,528497,3044,557,17241,506928
16S.B_General,0-0.1,2,0.043241,0.009967,359,0,18,1,0,0,0,528497,3009,823,17006,506932
16S.B_General,0-0.1,2,0.067151,0.011957,373,0,17,0,0,0,0,543760,3256,531,18016,521154
16S.B_General,0-0.1,2,0.067151,0.011957,373,0,18,1,0,0,0,543760,3011,768,17359,521819
16S.B_General,0-0.1,2,0.081792,0.017002,611,0,19,0,16,0,0,897946,5233,826,29335,861542
16S.B_General,0-0.1,2,0.081792,0.017002,611,0,18,1,16,0,0,897946,5174,957,29509,861296
16S.B_General,0-0.1,3,0.043241,0.00993,358,0,19,0,0,0,0,527025,3027,495,17327,505450
16S.B_General,0-0.1,3,0.043241,0.00993,358,0,19,1,0,0,0,527025,2975,576,17129,505619
