small-10-aa-RV100-BBA0039-Divvier,X,0,8.57740415,0,807,8,20,0,3465.92user,0.61system,57:57.76elapsed,29221,76,3532,269445
small-10-aa-RV100-BBA0039-Divvier,X,0,8.57740415,0,807,8,20,10,3395.93user,0.56system,56:46.29elapsed,29612,61,3547,269054
small-10-aa-RV100-BBA0039-Divvier,X,0,8.57740415,0,807,8,20,11,3378.99user,0.74system,56:31.23elapsed,29460,44,3564,269206
small-10-aa-RV100-BBA0039-Divvier,X,0,8.57740415,0,807,8,20,12,3344.07user,0.56system,55:47.01elapsed,29869,74,3534,268797
small-10-aa-RV100-BBA0039-Divvier,X,0,8.57740415,0,807,8,20,13,3374.29user,0.52system,56:26.07elapsed,29129,50,3558,269537
small-10-aa-RV100-BBA0039-Divvier,X,0,8.57740415,0,807,8,20,14,3441.66user,0.56system,57:30.59elapsed,29433,68,3540,269233
small-10-aa-RV100-BBA0039-Divvier,X,0,8.57740415,0,807,8,20,15,3469.81user,0.58system,57:59.08elapsed,29365,72,3536,269301
small-10-aa-RV100-BBA0039-Divvier,X,0,8.57740415,0,807,8,20,16,3450.15user,0.57system,57:40.11elapsed,29627,74,3534,269039
small-10-aa-RV100-BBA0039-Divvier,X,0,8.57740415,0,807,8,20,17,3335.92user,0.58system,55:47.65elapsed,29822,90,3518,268844
small-10-aa-RV100-BBA0039-Divvier,X,0,8.57740415,0,807,8,20,18,4663.38user,0.71system,1:18:09elapsed,29504,61,3547,269162
small-10-aa-RV100-BBA0039-Divvier,X,0,8.57740415,0,807,8,20,19,3345.90user,0.54system,56:06.91elapsed,29717,45,3563,268949
small-10-aa-RV100-BBA0039-Divvier,X,0,8.57740415,0,807,8,20,1,3490.46user,0.56system,58:28.11elapsed,29621,78,3530,269045
small-10-aa-RV100-BBA0039-Divvier,X,0,8.57740415,0,807,8,20,2,3413.34user,0.55system,57:06.47elapsed,29181,47,3561,269485
small-10-aa-RV100-BBA0039-Divvier,X,0,8.57740415,0,807,8,20,3,3428.33user,0.56system,57:26.74elapsed,29849,47,3561,268817
small-10-aa-RV100-BBA0039-Divvier,X,0,8.57740415,0,807,8,20,4,3445.63user,0.57system,57:39.20elapsed,29361,77,3531,269305
small-10-aa-RV100-BBA0039-Divvier,X,0,8.57740415,0,807,8,20,5,3366.30user,0.55system,56:28.99elapsed,29452,64,3544,269214
small-10-aa-RV100-BBA0039-Divvier,X,0,8.57740415,0,807,8,20,6,3440.92user,0.72system,57:42.56elapsed,29603,43,3565,269063
small-10-aa-RV100-BBA0039-Divvier,X,0,8.57740415,0,807,8,20,7,3433.39user,0.59system,57:38.97elapsed,29423,69,3539,269243
small-10-aa-RV100-BBA0039-Divvier,X,0,8.57740415,0,807,8,20,8,3344.88user,0.56system,56:15.39elapsed,29369,57,3551,269297
small-10-aa-RV100-BBA0039-Divvier,X,0,8.57740415,0,807,8,20,9,3246.71user,0.58system,54:19.09elapsed,29690,97,3511,268976
