small-10-aa_Res,0.1-0.2,0,0.105121,0.034464,36,0,22,0,1,0,0,7248,24,3,116,7106
small-10-aa_Res,0.1-0.2,0,0.105121,0.034464,36,0,17,1,1,0,0,7248,45,3,137,7064
small-10-aa_Res,0.1-0.2,0,0.133956,0.018509,25,0,18,0,1,0,0,5040,29,4,88,4920
small-10-aa_Res,0.1-0.2,0,0.133956,0.018509,25,0,19,1,1,0,0,5040,42,5,93,4901
small-10-aa_Res,0.1-0.2,0,0.163683,0.018368,72,0,16,0,1,0,0,14495,84,7,227,14178
small-10-aa_Res,0.1-0.2,0,0.163683,0.018368,72,0,19,1,1,0,0,14495,56,10,197,14233
small-10-aa_Res,0.1-0.2,0,0.186931,0.031324,108,0,24,0,2,0,0,21743,67,9,237,21432
small-10-aa_Res,0.1-0.2,0,0.186931,0.031324,108,0,18,1,2,0,0,21743,109,8,348,21280
small-10-aa_Res,0.1-0.2,1,0.105121,0.040814,27,0,19,0,1,0,0,5430,26,3,111,5291
small-10-aa_Res,0.1-0.2,1,0.105121,0.040814,27,0,18,1,1,0,0,5430,27,2,106,5296
small-10-aa_Res,0.1-0.2,1,0.133956,0.019219,24,0,20,0,1,0,0,4838,29,3,77,4730
small-10-aa_Res,0.1-0.2,1,0.133956,0.019219,24,0,22,1,1,0,0,4838,36,2,106,4695
small-10-aa_Res,0.1-0.2,1,0.163683,0.01845,71,0,20,0,1,0,0,14293,62,9,189,14034
small-10-aa_Res,0.1-0.2,1,0.163683,0.01845,71,0,21,1,1,0,0,14293,52,7,160,14075
small-10-aa_Res,0.1-0.2,1,0.184625,0.066991,56,0,24,0,5,0,0,11307,42,3,128,11139
small-10-aa_Res,0.1-0.2,1,0.184625,0.066991,56,0,17,1,5,0,0,11307,78,5,185,11044
small-10-aa_Res,0.1-0.2,2,0.105121,0.041622,26,0,17,0,1,0,0,5228,28,0,108,5093
small-10-aa_Res,0.1-0.2,2,0.105121,0.041622,26,0,18,1,1,0,0,5228,36,1,90,5102
small-10-aa_Res,0.1-0.2,2,0.133956,0.019984,23,0,20,0,1,0,0,4636,23,5,87,4522
small-10-aa_Res,0.1-0.2,2,0.133956,0.019984,23,0,17,1,1,0,0,4636,42,4,79,4512
small-10-aa_Res,0.1-0.2,2,0.163683,0.01745,68,0,16,0,1,0,0,13687,91,8,213,13376
